,Date,H_TDH_I_L3_N
502,2022-06-28T07:00:00Z,55.78613138487811
503,2022-06-28T07:01:00Z,52.8850393960565
504,2022-06-28T07:02:00Z,51.76578702841171
505,2022-06-28T07:03:00Z,50.101496390312036
506,2022-06-28T07:04:00Z,49.60593017388602
507,2022-06-28T07:05:00Z,49.51776843657814
508,2022-06-28T07:06:00Z,49.429818118304574
509,2022-06-28T07:07:00Z,48.17731800844167
510,2022-06-28T07:08:00Z,50.2706316177612
511,2022-06-28T07:09:00Z,51.84105220462657
512,2022-06-28T07:10:00Z,51.66705433938829
513,2022-06-28T07:11:00Z,51.76388425710291
514,2022-06-28T07:12:00Z,51.927734008694294
515,2022-06-28T07:13:00Z,50.399597228691164
516,2022-06-28T07:14:00Z,50.03320804222943
517,2022-06-28T07:15:00Z,55.32270086166742
518,2022-06-28T07:16:00Z,57.32061073591053
519,2022-06-28T07:17:00Z,58.00603124514825
520,2022-06-28T07:18:00Z,58.29567532215492
521,2022-06-28T07:19:00Z,57.32505053563107
522,2022-06-28T07:20:00Z,52.02223831703151
523,2022-06-28T07:21:00Z,54.30302685918332
524,2022-06-28T07:22:00Z,54.915719220617916
525,2022-06-28T07:23:00Z,55.663085506908835
526,2022-06-28T07:24:00Z,55.45399208197483
527,2022-06-28T07:25:00Z,53.18144888216112
528,2022-06-28T07:26:00Z,53.11984622780292
529,2022-06-28T07:27:00Z,58.53312398130094
530,2022-06-28T07:28:00Z,58.014065168452085
531,2022-06-28T07:29:00Z,59.1491058795744
532,2022-06-28T07:30:00Z,53.27024487657193
533,2022-06-28T07:31:00Z,52.19158496351496
534,2022-06-28T07:32:00Z,59.6419917326502
535,2022-06-28T07:33:00Z,58.789127348237805
536,2022-06-28T07:34:00Z,59.07200601614655
537,2022-06-28T07:35:00Z,58.518722403353486
538,2022-06-28T07:36:00Z,54.731361822698304
539,2022-06-28T07:37:00Z,53.30491759819902
540,2022-06-28T07:38:00Z,55.5556846374786
541,2022-06-28T07:39:00Z,55.423547741033985
542,2022-06-28T07:40:00Z,55.07127857335561
543,2022-06-28T07:41:00Z,54.99504435896625
544,2022-06-28T07:42:00Z,55.118892912591186
545,2022-06-28T07:43:00Z,55.085700124204266
546,2022-06-28T07:44:00Z,55.58042066449307
547,2022-06-28T07:45:00Z,54.984218987734785
548,2022-06-28T07:46:00Z,54.0307191429902
